"Date","Sales USD"
"2020-05-30",25263.91
"2020-05-31",14501.77
"2020-06-01",33290.08
"2020-06-02",34853.36
"2020-06-03",37896.63
"2020-06-04",103663.77
"2020-06-05",15639.35
"2020-06-06",24336.76
"2020-06-07",12702.31
"2020-06-08",21345.57
"2020-06-09",17597.78
"2020-06-10",42911.02
"2020-06-11",69140.31
"2020-06-12",15161.84
"2020-06-13",50240.81
"2020-06-14",36943.08
"2020-06-15",36936.72
"2020-06-16",38988.11
"2020-06-17",29814.87
"2020-06-18",78950.72
"2020-06-19",39071.05
"2020-06-20",5363.68
"2020-06-21",7298.17
"2020-06-22",16093.44
"2020-06-23",59688.81
"2020-06-24",27227.98
"2020-06-25",17407.19
"2020-06-26",12379.09
"2020-06-27",6860.09
"2020-06-28",7861.16
"2020-06-29",16016.82
"2020-06-30",74508.38
"2020-07-01",68211.61
"2020-07-02",46905.94
"2020-07-03",8793.84
"2020-07-04",24220.24
"2020-07-05",12756.74
"2020-07-06",15184.58
"2020-07-07",14132.07
"2020-07-08",23494.86
"2020-07-09",25919.34
"2020-07-10",16206.74
"2020-07-11",62726.13
"2020-07-12",26001.36
"2020-07-13",39720.08
"2020-07-14",39538.83
"2020-07-15",28623.36
"2020-07-16",13927.39
"2020-07-17",17734.01
"2020-07-18",10110.66
"2020-07-19",8354.96
"2020-07-20",28598.99
"2020-07-21",14366.92
"2020-07-22",54698.35
"2020-07-23",7817.3
"2020-07-24",45348.23
"2020-07-25",29075.92
"2020-07-26",38076.7
"2020-07-27",20448.16
"2020-07-28",20391.91
"2020-07-29",30345.62
"2020-07-30",20741.46
"2020-07-31",603.44
"2020-08-01",16888.77
"2020-08-02",8480.06
"2020-08-03",9784.08
"2020-08-04",232685.52
"2020-08-05",49790.12
"2020-08-06",29927.85
"2020-08-07",22063.72
"2020-08-08",61247.17
"2020-08-09",58441.59
"2020-08-10",19663.06
"2020-08-11",11043.6
"2020-08-12",14877.01
"2020-08-13",19270.14
"2020-08-14",28708.11
"2020-08-15",17945.99
"2020-08-16",28250.7
"2020-08-17",11222.67
"2020-08-18",72982.96
"2020-08-19",26097.51
"2020-08-20",23493.66
"2020-08-21",34963.21
"2020-08-22",23505.95
"2020-08-23",29423.05
"2020-08-24",25977.39
"2020-08-25",24908.04
"2020-08-26",27507.32
"2020-08-27",25697.33
"2020-08-28",21754.53
"2020-08-29",8074.67
"2020-08-30",17734.22
"2020-08-31",57600.22
